iso_o,Country,Time,gdp,gdp_pct,population,trade_gdp_ratio,log_gdp,log_trade_gdp_ratio,landlocked,continent,lat,lon,langoff_1,colonizer1,category,development,TIME_PERIOD,log_gdp_pct,log_population,D_log_gdp_pct,D_log_gdp,pageRank_unique.wpr,close_unique.closeness,outdegree_unique.degree,indegree_unique.degree,local_clust_tt_unique,local_clust_out_unique,pageRank_repro.wpr,close_repro.closeness,outdegree_repro.degree,indegree_repro.degree,local_clust_tt_repro,local_clust_out_repro,pageRank_total.wpr,close_total.closeness,outdegree_total.degree,indegree_total.degree,local_clust_tt_total,local_clust_out_total
EGY,"Egypt, Arab Rep.",2000,99838543960.08,1366.09,73083284.0,39.02,25.32682015772801,3.664074335194965,0,Africa,30.049999,31.25,Arabic,GBR,Emerging and Developing Economies,0.0,2000,7.219708,18.107111,0.074267387,0.095878601,0.0023904949162135,207.979090732129,10.9062051726536,3.7270111085263,0.925359529592318,0.914919272565141,0.003689687725421,1315.60216362168,33.9047414731807,378.771145921519,0.95508291867617,0.822064754970968,0.0040118796240641,20674.6920357183,1103.32415954066,2224.45386657225,0.965337590168042,0.94769203681729
SLV,El Salvador,2000,11784927700.0,1982.87,5943366.0,68.71,23.19008723839842,4.229894749042985,0,America,13.666667,-89.166664,Spanish,ESP,Emerging and Developing Economies,0.0,2000,7.5923004,15.597786,0.038447857,0.043416977,0.0018748221735977,32.0481698111401,2.05185375913256,2.75004140277508,0.974468486178621,0.966474936089808,0.003854520810118,2077.40180798713,41.7067466952902,137.531298767818,0.936808231698161,0.92598479700988,0.0028127190966616,28820.1009135429,659.885542427441,829.194146996961,0.954875434102197,0.957688872603546
GNQ,Equatorial Guinea,2000,1045998496.44,1487.32,703279.0,,20.76823776515025,,0,Africa,3.75,8.8000002,Spanish,ESP,Emerging and Developing Economies,0.0,2000,7.3047309,13.463509,0.46856833,0.5212059,0.0008521328126195,10.6379774699273,1.08500611112121,1.16076670767013,1.0,0.0,0.001435502627871,9.51057369303165,1.59125294317922,11.3283542398228,0.988848779169672,0.897186147186147,0.0016213455308874,14911.9797686424,283.186227542517,88.4566694485369,0.995642719041091,0.996919585556482
EST,Estonia,2000,5686579747.54,4070.61,1396985.0,126.5,22.46137480550169,4.840242308167575,0,Europe,59.416668,24.75,Estonian,RUS,Advanced Economies,1.0,2000,8.3115482,14.149827,-0.017129898,-0.012292862,0.0020468724763968,43.4564117947247,2.94836875376664,2.71170184565829,0.946902767307318,0.949618888269195,0.0027466001960495,6381.46605685741,295.364918906665,284.24000796018,0.931262408140596,0.927678159471052,0.0026073052305947,13926.3874377138,640.511428262904,744.473130364486,0.952136487537979,0.961211774980652
SWZ,Eswatini,2000,1738093840.37,1668.97,1041414.0,,21.276054855640425,,1,Africa,-26.333334,31.133333,Swati,GBR,Emerging and Developing Economies,0.0,2000,7.4199619,13.85609,0.10563564,0.11589622,0.0011137329463561,6.90524870453493,1.62385130520667,2.84800645621122,0.925765828209079,0.887567024128686,0.0019096517825694,593.823147825899,9.51032716139007,24.2005340299356,0.940028206642615,0.837411529344518,0.0018614515830344,5861.28318872448,137.385065271638,191.772896823692,0.972030513221726,0.939594535766448
ETH,Ethiopia,2000,8242349617.86,122.27,67411494.0,,22.832551288019427,,1,Africa,9.0500002,38.833332,Amharic,,Emerging and Developing Economies,0.0,2000,4.8062315,18.026325,0.012674809,0.04331398,0.0014408386188973,14.6278041700575,2.03078548880112,1.53693864982151,0.875980273263805,0.886224489795918,0.002845884080502,104.795134264171,3.83891942849682,42.1328136040724,0.926366023882496,0.887921302722646,0.0023441074752362,5515.80957948402,144.810750265159,272.507674512651,0.945497645576628,0.936136233084569
FJI,Fiji,2000,1678219507.9,1995.72,840909.0,135.9,21.240999251632527,4.911919321157098,0,Pacific,-18.133333,178.41667,English,GBR,Emerging and Developing Economies,0.0,2000,7.5987601,13.642239,-0.15398741,-0.14312744,0.0017974000678869,24.6571176330229,1.82613458511644,3.74254251722011,0.863180590503939,0.843419395465995,0.0018921625320784,256.18577840887,5.90872639290557,24.0352692089599,0.934388033877748,0.783273939961769,0.0020138544403796,7543.03195986101,159.733021553612,186.395795444183,0.965154811210641,0.947361117209308
FIN,Finland,2000,125967821110.59,24335.92,5176209.0,74.93,25.559292323269627,4.316554344376219,0,Europe,60.133335,25.0,Swedish,RUS,Advanced Economies,1.0,2000,10.099709,15.459583,-0.073058128,-0.070981979,0.0032107893865297,133.639419883768,7.11181547960168,6.57606685288219,0.901481864290832,0.957284447114956,0.0073807682898629,11400.4124843252,1966.38452719963,1328.2100652437,0.878011493683725,0.838969137514393,0.0050845125517197,37732.86105372,3974.16304435285,3434.30475892403,0.965149117233793,0.958795619127378
FRA,France,2000,1360959069477.49,22340.59,60918661.0,57.79,27.939210765286347,4.056815750329687,0,Europe,48.866665,2.3333333,French,,Advanced Economies,1.0,2000,10.01416,17.925051,-0.095378876,-0.088514328,0.0353335791777835,1100.59357307277,437.862852818464,115.723829112292,0.83566368212851,0.850229827511589,0.0350154593240201,17387.7951621372,4632.72463712211,4563.83094298926,0.856413673511958,0.829030466064313,0.0368083081442401,80544.2853876083,21077.8557112931,21827.4846875093,0.953182056858624,0.952252024555867
PYF,French Polynesia,2000,3599845480.34,14978.32,240337.0,27.94,22.00415675935952,3.330059353828816,0,Pacific,-17.533333,-149.56667,French,FRA,,1.0,2000,9.6143589,12.389797,-0.098749161,-0.083057404,0.0021019567023837,15.0158326539401,1.71206184852723,3.45752036678185,0.888292418014654,0.986665209312493,0.0018140581255336,472.695375658168,5.83371204193428,36.7382275117985,0.986322412187497,0.947380243868274,0.0021018391231062,5396.08341657759,78.504221539544,209.664420759759,0.987052862279793,0.986887058948431
GAB,Gabon,2000,5080483628.53,3982.91,1275572.0,101.7,22.34867229647187,4.622027303054514,0,Africa,0.38333333,9.416667,French,FRA,Emerging and Developing Economies,0.0,2000,8.2897682,14.058906,0.059897423,0.08575058,0.0011205143309567,63.484084880811,2.42253403215247,1.73214885075244,0.907385248783586,0.83339579540993,0.0022073948115675,565.902495743725,6.95348112691739,41.4289025174007,0.974315878297553,0.897834878843852,0.0020057584840887,26733.8161406122,608.754223982972,195.562461147541,0.979766772286651,0.97811000027467
GMB,"Gambia, The",2000,782913871.81,538.05,1455084.0,56.36,20.47853325021651,4.03175968703048,0,Africa,13.466666,-16.65,English,GBR,Emerging and Developing Economies,0.0,2000,6.2879515,14.190575,-0.067218304,-0.039827347,0.0009355315973198,3.35396153777321,1.5121745291149,1.52400270155375,0.887422360248447,1.0,0.0017668129790819,343.545203805518,5.96667077707603,11.9022981508217,0.905520693986424,0.767426333345346,0.0019259454614522,1827.17451518788,21.6737445712056,94.8667777042218,0.97054160041489,0.959181715397865
GEO,Georgia,2000,3057475335.19,749.91,4077131.0,62.66,21.840855358506964,4.137723285524046,0,Asia,41.716667,44.816666,Georgian,RUS,Emerging and Developing Economies,0.0,2000,6.6199532,15.220904,0.10740566,0.08795929,0.0014707043945282,103.957963317661,3.74459762109023,1.72546488456789,0.975528714870861,0.998048391848103,0.0019791892956381,588.442831361371,11.5421747442074,34.2491184638553,0.960156570188571,0.92598788779356,0.0020576173073156,5953.31822156412,160.398261397317,209.224826897267,0.947495416302953,0.949067164821778
DEU,Germany,2000,1966980701145.1,23925.86,82211508.0,59.2,28.307520843973204,4.0809215418899605,0,Europe,52.533001,13.417,German,,Advanced Economies,1.0,2000,10.082715,18.224806,-0.11959839,-0.11824417,0.042950077051942,619.208987284685,163.368091158662,149.114582132259,0.786910037336964,0.81749479640697,0.0492160194187853,22770.5323261043,7331.20114869081,7245.67258448042,0.856173207201454,0.837733141305177,0.0540236373672418,100384.185276463,33844.838473683,30308.5484205419,0.954595400044709,0.956855089449118
GHA,Ghana,2000,4982850662.21,253.75,19637087.0,116.05,22.32926798634244,4.754021132720446,0,Africa,5.5500002,-0.25,English,GBR,Emerging and Developing Economies,0.0,2000,5.5363493,16.792931,-0.46268654,-0.43756866,0.0018326593611346,41.4810179425522,2.60815687485176,1.79507033941615,0.880094388291266,0.859314884200468,0.0046536925703947,139.599710636753,4.94876479116504,72.687801766616,0.928554671587381,0.845330850188321,0.0030323363389219,13230.3263699623,434.740454818536,568.416545175549,0.958707830831228,0.973030223131408
GRC,Greece,2000,125760166224.8,11638.2,10805808.0,59.11,25.55764248738852,4.079400114836278,0,Europe,38.0,23.733334,Greek,TUR,Advanced Economies,1.0,2000,9.3620481,16.195595,-0.090653419,-0.08656311,0.0066917141227396,303.664267322704,24.0353879459503,14.5705239136911,0.849205063896034,0.861511498101664,0.0049725455083298,2508.81284049018,151.336988996306,565.760066130856,0.91255298997289,0.752780314171967,0.0072422018876161,22995.1168807101,1526.60673051214,3560.80290154417,0.937484274061719,0.913890371215691
GRL,Greenland,2000,1068025016.01,19009.08,56185.0,,20.789077000440432,,0,America,64.183334,-51.733334,Greenlandic,DNK,,1.0,2000,9.8526716,10.936405,-0.059295654,-0.057781219,0.0013983967289528,53.4598854736822,2.29702533682973,1.75364819560842,0.999095728647671,0.999754839259828,0.0013237703829364,91.3085973876492,2.52429210285112,18.1941530684192,0.98681901606785,0.967357769782328,0.001551383929549,8624.57000509003,106.475261599062,112.1328628632,0.99871042066134,0.99857223639503
GRD,Grenada,2000,520044370.37,4839.83,107451.0,,20.069424693534167,,0,America,12.066667,-61.733334,English,GBR,Emerging and Developing Economies,0.0,2000,8.4846354,11.58479,0.069191933,0.075950623,0.0015517803244566,2.5737632368187,1.2700427324529,1.5988516128338,0.924321718771519,1.0,0.0019511514442394,1480.86701735015,15.5550370206395,21.4429112233177,0.983712289426316,0.982647772294655,0.001994936441202,1049.19394827194,22.1906178547439,64.7931964721415,0.928091016125735,0.916268237752835
GTM,Guatemala,2000,19288929030.05,1648.97,11697592.0,49.15,23.682797142885256,3.894876846593176,0,America,14.633333,-90.51667,Spanish,ESP,Emerging and Developing Economies,0.0,2000,7.4079061,16.274893,0.027868271,0.051624298,0.0022688484566612,106.313709942495,3.77427548657026,3.8759952319398,0.935806985766635,0.997328005787951,0.0029867807265001,784.55147448618,18.9828611366044,148.298547391471,0.953289152857112,0.772230671472924,0.0027910783926,29697.6212366166,803.138011007669,905.297786469216,0.952522788373929,0.947931974848634
GIN,Guinea,2000,4367458866.72,518.16,8428832.0,36.68,22.19744718189036,3.602231647388264,0,Africa,9.5166664,-15.716666,French,FRA,Emerging and Developing Economies,0.0,2000,6.2502842,15.947168,-0.16417408,-0.14457512,0.0016944472843468,29.8065250111402,1.89871533477731,1.63340930278748,0.917424381115112,0.92939988730278,0.0019796318501537,84.9358337324688,2.93227959623691,20.8321984927674,0.957396174213471,0.944215695840245,0.0021488296434123,7099.53105295279,216.465358992012,177.771048396135,0.968885653309443,0.980036252476599
GNB,Guinea-Bissau,2000,391345597.49,316.95,1234741.0,52.74,19.7851016086054,3.965374180925141,0,Africa,11.866667,-15.65,Portuguese,PRT,Emerging and Developing Economies,0.0,2000,5.7587442,14.026372,-0.41239262,-0.39234352,0.0008944306598587,3.97372370014275,1.02671400509024,1.2476436446151,0.980654761904762,0.0,0.0014978293172747,13.6806565174333,1.80527690970415,6.82829126413846,0.917091765347404,0.939541903409091,0.0017269751344019,3427.61162749936,50.7440690257552,40.5123779234612,0.944518988545188,0.913088579946821
GUY,Guyana,2000,712667896.73,931.8,764832.0,206.77,20.3845260868806,5.331607064412679,0,America,6.7666669,-58.166668,English,GBR,Emerging and Developing Economies,0.0,2000,6.8371181,13.547412,0.02500391,0.025455475,0.0015569916416667,10.3541848107234,1.33132917126811,1.63402481781976,0.819551654858835,0.97732181425486,0.0021716771129428,59.7206113448379,3.04264277277114,18.0528682311127,0.954633014287331,0.871127689246516,0.0020648081724859,6586.81280138925,153.566371829103,145.298891052922,0.950158076176937,0.96548965523958
HTI,Haiti,2000,6813566098.87,820.6,8303151.0,27.15,22.64218147626949,3.3013770463799443,0,America,18.549999,-72.333336,French,,Emerging and Developing Economies,0.0,2000,6.7100358,15.932146,0.47644901,0.49490929,0.0012501410216945,31.7888672758903,2.20740803345658,1.46515552030554,0.864293159843284,0.882689200944451,0.0016550026250902,273.300072082564,3.75766800696107,24.2777307728818,0.988704999340883,0.994858039730135,0.0018573679120351,10280.0886856878,101.912980905518,230.278330449156,0.990423350548968,0.998758159131625
HND,Honduras,2000,7186638029.06,1092.56,6577773.0,120.39,22.695489309486483,4.790736472946935,0,America,14.083333,-87.23333,Spanish,ESP,Emerging and Developing Economies,0.0,2000,6.9962788,15.699206,0.086326122,0.11365891,0.0019793219137333,36.264793148448,2.02336318454261,2.87347734911671,0.766528473376728,0.988072994519183,0.0024629173603998,2816.16611445866,37.8736246507442,69.4482921279482,0.958325717116055,0.951456779056368,0.0026546145526299,32202.399259852,728.184152985817,776.296053939749,0.971638613667792,0.977996347779255
HKG,"Hong Kong SAR, China",2000,171668891194.35,25756.77,6665000.0,247.65,25.86883340727177,5.512016459034247,0,Asia,22.266666,114.15,English,GBR,Advanced Economies,1.0,2000,10.156453,15.71238,0.026162148,0.034976959,0.0083490585209078,324.946164959609,42.2648009125608,42.8774073848804,0.875161664642013,0.860381300682103,0.0163581696695035,18059.697077942,3258.2866848925,4613.1707830268,0.88740898503783,0.84719745782367,0.0105353053797871,54387.6985020393,6580.07055228281,9173.550807675,0.964294647528963,0.947983091447683
HUN,Hungary,2000,47275954428.96,4629.92,10210971.0,137.26,24.579267640159905,4.921876937480489,1,Europe,47.5,19.049999,Hungarian,,Emerging and Developing Economies,0.0,2000,8.4402952,16.138973,-0.036483765,-0.039083481,0.0030907391952582,131.964541199074,8.46149628868369,4.15728506111077,0.894424761505161,0.932043681539318,0.0066871440852925,12186.6949026363,1062.44308410616,1184.40402751593,0.938342910670205,0.941650078952382,0.0045677883981061,46887.1749358259,2932.37652289945,3156.97643805784,0.978326805471521,0.977305402144902
ISL,Iceland,2000,9025660361.76,32096.37,281205.0,71.14,22.923337508766657,4.264649766520309,0,Europe,64.150002,-21.966667,Icelandic,DNK,Advanced Economies,1.0,2000,10.376498,12.546839,-0.0088481903,0.0048446655,0.0021435488481323,38.1593301790477,4.01491667557676,3.78279183753485,0.92057962392517,0.910853268914535,0.0019464528642178,420.417824391566,11.4253164997844,93.9371613613985,0.979757608898764,0.915521240433461,0.0022575459603931,11901.6308774684,443.801140041443,531.088768637886,0.985785858619159,0.988828705258133
IND,India,2000,468395521654.46,442.75,1057922733.0,26.9,26.87257890768161,3.292126286607793,0,Asia,28.616667,77.216667,English,GBR,Emerging and Developing Economies,0.0,2000,6.0930052,20.779573,0.001853466,0.020652771,0.0024500209719266,245.764676875511,13.4361816373681,3.71808041796333,0.919861273575084,0.906388591318842,0.0057617762724502,5031.34788682681,322.500655757606,684.694397193064,0.890046468542048,0.806788531087457,0.0110054726616712,49771.1796785936,5081.77129508479,5468.42354000303,0.927634472549058,0.936862928965814
IDN,Indonesia,2000,165021012077.81,763.71,216077790.0,71.44,25.82933864866531,4.268857936568244,0,Asia,-6.1333332,106.75,Indonesian,NLD,Emerging and Developing Economies,0.0,2000,6.6381884,19.191149,0.15009356,0.16442108,0.0023886395471628,113.567943892164,6.16929382530495,3.93440452775816,0.82807393525633,0.817733734337013,0.004749050428169,11369.5654400723,1030.95626906981,724.578831385752,0.896830781613319,0.871782685171918,0.0057430118647927,53849.0269181594,6100.22781450074,3801.10920975113,0.958924066867883,0.960320218409898
IRN,"Iran, Islamic Rep.",2000,109591707801.43,1650.01,66418659.0,41.26,25.420027549851984,3.7198935076431057,0,Asia,35.666668,51.433334,Persian,,Emerging and Developing Economies,0.0,2000,7.4085364,18.011488,-0.052868366,-0.038106918,0.0012789058423087,271.68102025633,16.2819277629445,1.90193428332198,0.879484442345321,0.862229261796,0.0059483027059262,285.75953213278,18.295232096995,292.990497647375,0.930036988592561,0.698258345362486,0.003784889251643,39040.0978677033,3426.43505929851,1981.76153054447,0.96781107925395,0.963194358214176
IRQ,Iraq,2000,48364250943.91,1980.19,24424056.0,125.34,24.602026760895807,4.831030044796529,0,Asia,33.333332,44.433334,Arabic,TUR,Emerging and Developing Economies,0.0,2000,7.5909481,17.01108,0.23827648,0.27104759,0.0008188488091148,3.11524525175771,1.27823242945588,0.0,0.38768115942029,0.38768115942029,0.0031533109606019,407.202593678822,13.9775417073025,76.6498281545456,0.969551840706988,0.822638552409874,0.0022458975718464,41838.1596512576,2243.02220086813,599.000479662349,0.989757652685358,0.986723551172825
IRL,Ireland,2000,100207610429.91,26334.57,3805174.0,174.95,25.33050997510725,5.164500218813697,0,Europe,53.333332,-6.25,English,GBR,Advanced Economies,1.0,2000,10.178638,15.151873,-0.00013446808,0.013195038,0.0037135059877764,237.082475242111,20.7986356107433,11.941380656183,0.916175980163257,0.918992908637521,0.0103809685417879,13038.2405728475,2011.10140754614,1598.59551711315,0.93511492906424,0.919083018997561,0.0067170429655198,55318.7025683767,6994.21948538709,4734.95740451852,0.983166166041457,0.983478528724168
ISR,Israel,2000,136512300542.02,21706.52,6289000.0,68.35,25.63968056137237,4.224641563169959,0,Asia,32.083332,34.766666,Hebrew,GBR,Advanced Economies,1.0,2000,9.9853678,15.654313,0.090759277,0.11718178,0.0046366468752648,250.39113243612,18.3269489771919,19.0378903018016,0.946356069440986,0.956340140491013,0.005603379319787,14139.5714252621,1181.76039130253,900.02250707547,0.9427851492809,0.914338562944156,0.0057903579258333,50140.6385835765,3179.25947584149,3707.89997578589,0.985656051551195,0.985341198420056
